,-9.07572,-1.61843e-17,23.1269
,-9.08121,-2.89494e-17,23.0193
,-9.06481,-2.55951e-17,22.8848
,-9.04318,-1.42693e-17,22.7472
,-9.0755,9.12452e-16,21.7357
,-9.07569,-1.58243e-16,21.8512
,-9.03258,2.14514e-19,21.8965
,-8.98669,3.88403e-18,21.9078
,-8.94345,1.59559e-18,21.896
,-9.02881,-7.95932e-18,20.7738
,-8.99796,-6.2826e-18,20.9177
,-8.94791,3.64943e-18,21.0046
,-8.89916,-2.82896e-17,21.057
,-8.83078,-1.35062e-16,21.1239
,-8.7768,-1.40977e-16,20.37
,-8.7408,-5.73281e-17,20.6512
,-8.70207,-1.43507e-16,20.8149
,-8.6664,-2.26563e-16,20.9025
,-8.63355,-1.71845e-16,20.9393
,-8.60024,-1.4163e-16,20.2249
,-8.57588,-2.21015e-16,20.4167
,-8.54416,-1.63439e-16,20.5279
,-8.51377,-9.90062e-17,20.587
,-8.48534,-2.22807e-16,20.611
,-11.4501,-6.82921e-17,23.3551
,-10.3121,-2.35605e-16,23.3666
,-4.04164,7.43838e-18,16.9882
,-11.6127,-2.76508e-17,23.3883
,-4.90336,-2.53919e-16,17.427
,-11.576,-1.08245e-16,22.7913
,-4.97194,-1.55995e-16,17.1424
,-11.4384,4.50007e-17,22.8092
,-10.1754,-1.11388e-16,22.8188
,-3.27889,-2.86625e-17,16.0617
,-7.53322,-1.84209e-16,18.2362
,-11.407,-1.13007e-16,22.409
,-10.0536,-1.02875e-16,22.4196
,-3.59473,-1.9507e-16,16.2571
,-7.52239,2.18493e-17,18.5598
,-11.1787,-1.5851e-16,22.1861
,-9.88445,-1.40325e-16,22.1969
,-3.79542,-2.68153e-16,16.4487
,-10.976,-3.24861e-17,22.2189
,-9.79569,-8.74789e-18,22.2299
,-3.445,-1.00464e-16,16.1001
,-7.4317,-1.62032e-16,18.4417
,-11.007,2.72643e-17,22.1804
,-9.7709,7.70027e-17,22.1907
,-9.23859,-1.79853e-16,22.2012
,-2.81335,-1.42703e-16,15.8221
,-7.32886,1.53908e-17,18.4277
,-7.96774,-8.54067e-17,19.0921
,-10.8661,-3.31548e-17,22.3476
,-9.70452,-3.71418e-18,22.3577
,-9.31247,-1.62574e-16,22.641
,-3.00063,-1.62291e-16,16.2553
,-7.37302,6.14322e-17,18.7672
,-7.99567,-2.64182e-16,19.4001
,-10.8836,-1.29936e-16,22.6789
,-10.2559,-1.87013e-15,23.1578
,-3.7523,-4.95435e-16,17.3123
,-7.51517,4.91011e-17,19.4299
,-11.3834,-1.36821e-15,23.182
,-5.22357,-2.57532e-16,18.3361
,-11.7328,-3.94452e-15,23.836
,-4.65386,-5.92608e-16,18.3907
,-7.69514,-1.81068e-16,20.0833
,-12.2427,-7.46709e-15,23.8551
,-4.77824,-1.23702e-15,18.2699
,-7.76678,4.1919e-17,20.6075
,-12.7743,-9.63221e-16,24.6707
,-4.45083,-2.51405e-16,18.3197
,-7.79433,2.50405e-20,20.274
,-13.0372,-5.03311e-17,24.6744
,-4.38633,6.89789e-18,18.7528
,-7.82348,1.25994e-18,20.7544
,-13.5031,-1.29566e-16,25.6031
,-4.1153,3.90673e-17,18.1937
,-7.90181,2.17108e-17,20.5324
,-8.46134,7.41424e-17,21.7721
,-13.9181,-2.01015e-17,26.6782
,-3.97547,-1.21213e-16,18.5626
,-7.95456,-3.29619e-17,21.0622
,-14.0715,1.02634e-16,26.6691
,-3.8921,-2.96066e-17,19.2287
,-7.9578,-2.70843e-17,21.7572
,-14.5015,1.16028e-17,27.8786
,-3.64632,-2.50723e-17,18.5437
,-8.05888,4.54379e-17,21.4891
,-14.7596,1.20716e-16,29.2626
,-3.39078,-2.7762e-18,19.0822
,-7.99626,1.36004e-17,22.2104
,-8.79866,7.53277e-17,22.6934
,-14.9974,8.10512e-17,29.2475
,-3.44312,-9.2076e-17,19.9615
,-7.93834,3.78531e-17,23.2202
,-8.74766,-9.74415e-17,23.7025
,-15.4878,8.68232e-17,30.7967
,-3.21047,-6.91577e-17,19.0506
,-7.77744,2.05047e-16,24.3377
,-8.60826,-5.23983e-17,24.8466
,-8.8085,6.91891e-17,24.8501
,-16.1136,1.27689e-16,32.5613
,-2.58589,-4.04142e-17,19.3651
,-7.53022,1.23325e-16,25.3954
,-8.43567,-1.45117e-16,25.9833
,-8.64583,9.61012e-18,25.9831
,-8.74345,-1.68484e-18,25.8871
,-8.67623,-4.73847e-15,26.0785
,-8.40237,-5.64731e-16,27.4609
,-8.38871,3.90362e-16,27.2185
,-8.49023,-4.51172e-15,26.9532
,-8.63422,-1.02725e-17,26.7373
,-8.61218,4.06672e-17,26.7187
,-8.44758,2.22462e-17,27.0138
,-8.56861,2.48196e-17,27.0498
,-8.37197,-4.69226e-17,27.4383
,-8.41723,6.66187e-17,27.593
,-8.52337,-2.16043e-16,27.3882
,-8.14895,-3.55362e-17,28.1951
,-8.29962,-1.04571e-17,28.1613
,-8.2101,2.7726e-17,28.2901
,-8.13828,2.95763e-17,28.4577
,-8.28133,1.90081e-16,28.1656
,-7.78793,4.35436e-17,29.084
,-7.98981,9.42522e-17,29.0574
,-7.88163,1.01648e-16,29.1974
,-7.79197,8.55884e-17,29.3755
,-7.70418,9.87528e-17,29.5484
,-7.65422,3.51431e-17,29.7252
,-7.55321,9.16735e-17,29.8712
,-7.57373,5.12928e-17,29.6302
,-7.21836,-4.02982e-16,30.4175
,-7.28195,5.82185e-17,30.487
,-7.18253,5.16866e-17,30.6301
,-7.06345,6.42986e-17,30.7993
,-6.9461,8.9378e-17,30.954
,-6.82564,1.03298e-16,31.0934
,-6.70079,8.02428e-17,31.2307
,-6.60906,8.72291e-17,31.3755
,-6.47534,1.63733e-16,31.5295
,-6.33835,7.72687e-17,31.6969
,-6.19831,1.33357e-16,31.8671
,-6.05507,1.71917e-16,32.0323
,-5.9473,1.61418e-16,32.1887
,-5.7969,1.18631e-16,32.3298
,-5.64313,1.69364e-16,32.468
,-5.48606,1.57625e-16,32.6028
,-5.32555,1.75509e-16,32.7361
,-5.20155,1.44658e-16,32.8713
,-5.16806,1.65393e-16,32.264
,-4.72923,4.18644e-17,33.5404
,-8.11411,1.11726e-15,41.4176
,-1.50451,-6.81475e-16,27.1022
,-4.11307,2.01636e-16,32.2228
,-4.15355,2.04143e-16,33.3846
,-4.01235,1.00584e-16,33.6617
,-3.83325,1.86925e-16,33.7648
,-3.6444,2.07484e-16,33.8499
,-4.48441,5.52761e-17,42.1319
,-2.55676,-2.07134e-16,27.4652
,-2.91442,1.6911e-16,32.8242
,-2.86675,2.00974e-16,33.9852
,-2.69503,2.68979e-16,34.2819
,-2.62646,2.12883e-15,42.4104
,-2.42201,3.90365e-16,27.9508
,-2.00497,4.19314e-16,33.1987
,-1.89934,5.01636e-16,34.2966
,-1.70861,1.96837e-16,34.5588
,-1.02455,-8.1603e-15,34.3516
,-0.582122,-5.36842e-16,42.5714
,-2.47959,3.14382e-16,28.631
,-0.851729,2.06972e-16,33.5428
,-0.681867,2.1228e-16,34.5449
,0.955673,1.17007e-16,42.6588
,-1.79025,-3.68573e-15,28.4233
,-0.112047,-2.347e-16,33.5478
,0.126859,1.12501e-16,34.5666
,0.34174,6.94881e-17,34.7698
,2.11827,1.51657e-16,42.6512
,-0.852251,1.83689e-15,28.4798
,0.900277,2.03845e-16,33.482
,1.14912,1.9162e-16,34.4889
,1.37191,1.86969e-16,34.6659
,3.40765,2.30376e-16,42.5526
,-0.014648,7.11125e-16,28.3236
,1.86658,2.00868e-16,33.288
,2.15605,1.70315e-16,34.2772
,2.38248,2.0438e-16,34.4301
,2.55325,1.88926e-16,34.4267
,4.95617,1.84456e-16,42.3619
,0.936649,4.07764e-16,27.8702
,2.98867,1.7758e-16,32.8682
,3.32531,1.80648e-16,33.8502
,3.51337,1.92988e-16,33.9958
,3.71293,1.78838e-16,33.9398
,6.50098,2.16486e-16,42.0818
,1.76903,3.19273e-16,27.1578
,4.03322,1.54956e-16,32.257
,4.37977,1.82766e-16,33.2678
,4.60225,1.76419e-16,33.3691
,4.79062,1.71196e-16,33.293
,4.96907,1.63373e-16,33.1783
,5.14296,1.75489e-16,33.0525
,8.63894,2.1032e-16,41.2839
,2.46689,1.41264e-16,26.1433
,5.24897,1.64846e-16,31.2368
,5.69272,1.72058e-16,32.2243
,5.90941,1.88849e-16,32.3064
,6.04071,1.85702e-16,32.225
,6.19097,1.64024e-16,32.0775
,6.338,1.58599e-16,31.9241
,6.48124,1.49144e-16,31.7666
,6.62075,1.33524e-16,31.6051
,6.72416,1.28463e-16,31.462
,6.85357,1.80228e-16,31.2892
,6.98167,1.69805e-16,31.118
,11.5981,3.02145e-16,40.205
,3.3776,1.54265e-16,23.3958
,6.73772,1.13676e-16,29.0354
,7.30455,1.07986e-16,30.1137
,7.50865,1.21692e-16,30.1898
,7.63401,1.19313e-16,30.0623
,7.73994,1.25e-16,29.8929
,7.80985,8.91722e-17,29.736
,7.90163,9.94476e-17,29.5491
,7.992,9.34023e-17,29.3632
,8.07886,8.94359e-17,29.1762
,8.16197,1.11461e-16,28.9882
,8.2141,1.10932e-16,28.8216
,8.28712,1.00447e-16,28.6295
,8.35895,1.0324e-16,28.4404
,8.42747,9.41406e-17,28.2521
,8.49247,8.99897e-17,28.0638
,8.52846,8.60011e-17,27.8969
,8.5839,8.00291e-17,27.7053
,8.64356,9.02015e-17,27.489
,8.6897,1.09827e-16,27.33
,8.73636,8.22153e-17,27.1725
,8.75711,4.75944e-17,27.0231
,8.79614,6.54741e-17,26.8338
,8.83406,8.10837e-17,26.6337
,8.86874,4.80073e-17,26.4285
,8.9,6.07719e-17,26.2258
,8.77247,8.60344e-17,25.8196
,8.90153,5.96225e-17,25.8212
,8.94559,7.10436e-17,25.6855
,8.97004,7.75934e-17,25.5266
,8.98859,9.58529e-17,25.3642
,8.80092,7.04384e-17,24.9193
,8.95802,1.72484e-16,24.9911
,8.99836,4.04028e-16,24.8693
,9.01254,1.58969e-15,24.7075
,9.02807,1.77093e-17,24.5668
,8.84513,2.12493e-17,24.1731
,8.97328,3.09111e-17,24.2221
,8.99379,4.7034e-17,24.1091
,8.99119,2.16588e-17,23.9672
,8.9827,2.25502e-17,23.8218
,8.92602,-1.07881e-15,23.0525
,8.98123,1.15909e-15,23.1559
,8.95833,-1.86202e-16,23.1697
,8.9264,1.98225e-16,23.1491
,8.8952,6.47354e-17,23.1076
,9.01358,2.09051e-16,21.819
,8.98577,1.01756e-16,21.9648
,8.94107,1.57556e-17,22.05
,8.8981,-9.70728e-18,22.0975
,8.85872,4.40595e-18,22.1172
,8.92992,-3.29854e-16,21.0002
,8.89216,-6.33054e-17,21.1855
,8.7775,8.08622e-17,21.433
,8.733,1.45032e-16,21.5917
,8.70082,5.6635e-17,21.6741
,8.67131,1.70056e-17,20.8554
,8.6485,-5.79124e-17,21.0989
,8.61853,-7.85206e-17,21.2398
,8.58992,4.61594e-17,21.3142
,8.5631,8.79412e-17,21.3437
,11.274,-1.14184e-16,23.7733
,10.1839,-1.3725e-16,23.7851
,9.75574,-1.8827e-17,23.7966
,3.30564,-3.56911e-16,16.7318
,7.73844,-1.83264e-16,19.4077
,11.5287,-1.17001e-16,23.019
,10.1299,9.60581e-19,23.0276
,3.93396,2.19394e-17,16.8697
,11.2736,-9.4763e-17,23.0464
,5.12318,1.82198e-16,17.7285
,11.0594,6.35735e-17,22.4083
,9.80309,-4.56469e-16,22.4201
,9.28241,1.00326e-16,22.4321
,2.98116,2.17469e-16,15.9917
,7.48724,-1.59582e-17,18.6601
,10.9622,4.17322e-18,22.0188
,9.66367,1.15637e-16,22.0293
,9.11661,2.04289e-16,22.0404
,3.36479,2.49002e-16,16.3078
,10.7041,1.99188e-16,22.0636
,9.49004,5.13322e-17,21.7781
,3.9171,6.31358e-17,16.5801
,10.4929,1.70381e-17,21.8016
,9.39141,1.51848e-17,21.8134
,8.91955,2.08914e-16,21.8252
,3.37979,1.75947e-16,16.2619
,10.4479,6.77814e-17,21.7453
,9.33264,-6.91574e-17,21.7565
,4.10248,1.69416e-16,16.8991
,10.3027,-1.31747e-17,21.7788
,9.31265,7.42947e-17,21.8556
,8.84064,9.65371e-17,21.8672
,3.55911,1.04623e-16,16.662
,10.3202,6.89965e-17,21.8899
,9.26435,6.59536e-17,21.9008
,4.27096,1.75701e-16,17.3627
,10.3273,1.23743e-16,22.1719
,9.30058,7.13533e-17,22.1822
,4.32285,6.96035e-18,17.4708
,10.253,9.05825e-17,22.2025
,9.40757,2.90503e-16,22.6242
,4.355,1.00024e-16,17.7754
,10.4003,-3.59777e-15,22.644
,9.75631,-9.12423e-15,22.6531
,3.97169,-1.09225e-15,17.5815
,7.53396,-1.09412e-16,20.0328
,11.0204,-2.0038e-15,23.2817
,5.44703,-3.13597e-16,19.071
,11.1699,-8.1309e-15,23.2953
,10.5339,-1.08572e-15,23.3003
,3.10722,4.54969e-17,18.0429
,7.42207,2.22119e-16,20.4646
,8.12823,7.6107e-17,20.827
,12.0182,3.78248e-16,24.0418
,5.08339,7.97385e-17,18.8661
,12.2143,-6.7371e-17,24.9289
,4.44866,-1.1152e-16,18.9544
,7.75898,1.24638e-17,20.8775
,12.58,-7.34174e-17,24.9271
,4.72095,3.0719e-17,18.8687
,12.7416,-2.41253e-16,25.9395
,4.0919,-5.17162e-17,19.0419
,7.7994,-7.29988e-17,21.2681
,13.1156,-2.01523e-16,25.9286
,4.43686,-6.46775e-17,18.9845
,13.2254,-2.36895e-16,27.0727
,3.76084,-3.51391e-17,19.2019
,7.83761,-1.5419e-16,21.7389
,13.6205,-2.73316e-16,27.0595
,4.15364,-1.38228e-16,19.1416
,7.89599,-7.38706e-17,22.6946
,13.9403,-1.97555e-16,28.3722
,3.84375,-1.16072e-16,19.5915
,7.95938,-2.46305e-16,22.3056
,14.0707,-2.97729e-16,28.3593
,3.79111,-1.07949e-16,20.495
,7.91894,-1.60349e-16,23.1726
,8.58518,-2.78404e-16,23.5757
,14.4546,-2.25106e-16,29.8214
,3.66305,-8.31888e-17,19.7699
,7.85481,-1.90154e-16,24.1666
,14.7765,-2.79609e-16,31.4856
,3.09766,-8.17638e-17,20.0491
,7.9132,-2.46272e-16,23.521
,8.66222,-1.16187e-16,24.1445
,8.55328,-1.33948e-16,25.6928
,15.0553,-3.60311e-16,33.2992
,2.79744,-1.20972e-16,20.4459
,7.7851,-2.48629e-16,24.3527
,8.6379,-1.77819e-16,24.9363
,8.38831,-1.73359e-16,26.701
,15.3717,-3.97502e-16,35.3103
,1.92817,8.55921e-16,21.1398
,7.54893,-2.65284e-16,25.3688
,8.44224,-3.09759e-16,25.9268
,7.89875,-5.61718e-17,27.7987
,8.26261,-2.1315e-16,27.368
,8.09456,-3.78544e-16,27.5577
,8.403,-4.36462e-16,27.0692
,8.18704,-1.36469e-15,27.3629
,7.75756,-4.18026e-16,28.4841
,8.0399,-4.91991e-16,28.0679
,7.76745,8.72143e-15,28.5001
,8.04327,9.20988e-16,28.1817
,8.07103,-7.20423e-16,28.0242
,7.59781,-6.62713e-16,28.8255
,7.32598,-2.7066e-16,29.5098
,7.66521,-2.92851e-16,29.151
,7.68006,-3.6264e-16,28.9893
,7.73,-2.52102e-16,28.857
,6.96181,-1.76462e-16,30.1508
,7.38423,-5.41352e-16,29.5068
,6.96846,-2.83258e-16,30.2206
,7.29934,-1.44668e-16,29.8618
,7.31053,-3.03922e-16,29.7016
,6.57785,-2.78297e-16,30.8232
,6.88788,-2.66446e-16,30.5051
,6.75669,-2.22689e-16,30.5949
,6.67735,-3.94032e-16,30.6663
,6.74556,-2.92279e-16,30.5309
,6.14458,-2.51986e-16,31.3665
,6.31753,-2.89991e-16,31.219
,12.0707,-5.43455e-16,39.8946
,0.78558,-3.47808e-17,24.6507
,5.44258,-2.20672e-16,30.1273
,5.71833,-2.74847e-16,31.5294
,5.65114,-2.51343e-16,31.9225
,5.52105,-2.76376e-16,32.0892
,5.37539,-2.9602e-16,32.2
,5.3101,-3.91843e-16,32.199
,5.01554,-2.76758e-16,32.5118
,4.9495,-2.70735e-16,32.5566
,4.78475,-2.73595e-16,32.682
,4.61961,-1.22246e-16,32.8152
,4.45236,-3.45471e-16,32.9417
,4.3218,-2.20153e-16,33.0605
,4.14937,-2.36404e-16,33.1593
,6.78131,-4.07096e-16,41.457
,1.32231,-8.41327e-17,26.7992
,3.36541,-2.06942e-16,32.0512
,3.42523,-2.86877e-16,33.2496
,3.28015,-2.52231e-16,33.5579
,3.10082,-2.52813e-16,33.6902
,2.9135,-2.78524e-16,33.7829
,4.13682,-4.39766e-16,41.8281
,1.38051,-3.95344e-16,27.5376
,2.21723,-2.38532e-16,32.6797
,2.15005,-2.70493e-16,33.7628
,1.97692,-2.45017e-16,34.018
,1.78563,-3.08391e-16,34.1382
,1.62666,-2.86211e-16,34.2111
,0.929898,-4.07967e-16,42.3984
,1.84538,-1.26356e-16,27.7042
,0.93708,-2.43947e-16,32.9944
,0.800857,-2.71503e-16,34.0728
,0.649273,-3.09708e-16,34.3167
,0.44707,-2.06602e-16,34.3683
,-1.10493,-2.49074e-16,42.5531
,1.43053,6.66241e-16,27.7974
,-0.184817,-2.6621e-16,33.0586
,-0.403224,-1.38737e-16,34.1298
,-0.538217,-1.76664e-16,34.3286
,-0.743413,-1.42374e-16,34.3556
,-1.16284,-3.51769e-16,42.6267
,-0.969209,-2.94955e-16,27.6416
,-1.26562,-2.25527e-16,32.9392
,-1.50725,-2.30998e-16,33.9785
,-1.71975,-2.32391e-16,34.1557
,-1.92366,-2.26691e-16,34.1543
,-2.03282,-2.81797e-16,42.6122
,-2.49157,-2.07472e-16,27.2292
,-2.35735,-1.79843e-16,32.6268
,-2.64878,-1.89859e-16,33.6599
,-2.86455,-2.08999e-16,33.812
,-3.06179,-2.01652e-16,33.7822
,-3.21652,-2.09091e-16,33.7296
,-3.4035,-1.69789e-16,33.6427
,-5.3101,-2.65078e-16,42.3338
,-2.29045,-1.7682e-16,26.4036
,-3.72917,-1.57583e-16,31.9133
,-4.05059,-1.83611e-16,32.9819
,-4.26389,-1.78764e-16,33.1037
,-4.44641,-1.65308e-16,33.0407
,-4.61993,-1.57937e-16,32.938
,-4.78931,-1.8869e-16,32.8241
,-4.92057,-1.70594e-16,32.7237
,-5.0817,-1.75943e-16,32.5938
,-8.23631,-4.30185e-17,41.7289
,-2.81103,-1.96499e-16,24.9054
,-5.18124,-1.36749e-16,30.6444
,-5.59229,-1.53269e-16,31.7578
,-5.79962,-1.39543e-16,31.8615
,-5.95691,-1.58247e-16,31.7682
,-6.10079,-1.22324e-16,31.6335
,-6.23917,-1.11215e-16,31.4879
,-6.34165,-1.22371e-16,31.3575
,-6.47028,-1.01031e-16,31.198
,-6.59765,-1.41647e-16,31.0389
,-6.7217,-1.0018e-16,30.8779
,-6.84221,-1.10873e-16,30.715
,-6.92868,-9.93582e-17,30.5714
,-7.03964,-1.1111e-16,30.4017
,-7.14933,-7.53696e-17,30.2342
,-7.25568,-6.96581e-17,30.0658
,-7.35848,-8.96259e-17,29.8958
,-7.42888,-7.23731e-17,29.7451
,-7.52211,-7.64033e-17,29.5683
,-7.61408,-5.86696e-17,29.3935
,-7.70274,-7.88816e-17,29.2184
